Id,Suburb,Address,Rooms,Type,Price,Postcode,Bedrooms,Bathrooms,LandSize,BuildingArea,YearBuilt,CouncilArea,Region,PropertyCount
436803584,Glen Waverley,62 Danien St,4,h,1143384,3150,4,2,702,431,1946,Monash City Council,Eastern Metropolitan,15321
803481659,Glen Waverley,19 Fernhill St,3,h,2380000,3150,3,1,729,108,1960,Monash City Council,Eastern Metropolitan,15321
686295297,Glen Waverley,44 Grantley Dr,3,h,1143384,3150,3,1,673,431,1946,Monash City Council,Eastern Metropolitan,15321
872616375,Glen Waverley,538 Highbury Rd,4,h,1150000,3150,4,2,732,431,1946,Monash City Council,Eastern Metropolitan,15321
737498159,Glen Waverley,53 Hinkler Rd,4,t,1250000,3150,4,2,482,431,1946,Monash City Council,Eastern Metropolitan,15321
937520558,Glen Waverley,1/12 Jordan Gr,3,u,1018000,3150,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,15321
442333281,Glen Waverley,2/12 Jordan Gr,3,u,1250000,3150,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,15321
181913211,Glen Waverley,12 Kalonga Ct,4,h,1143384,3150,4,2,818,431,1946,Monash City Council,Eastern Metropolitan,15321
217476776,Glen Waverley,2 Louise Ct,5,h,2202000,3150,5,3,745,288,2004,Monash City Council,Eastern Metropolitan,15321
472806525,Glen Waverley,7 Matthew St,3,h,1605000,3150,3,2,725,431,1946,Monash City Council,Eastern Metropolitan,15321
913957566,Glen Waverley,1/26 Myers Av,3,u,1143384,3150,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,15321
749756929,Glen Waverley,29 Pippin Av,3,h,1600000,3150,3,2,759,431,1946,Monash City Council,Eastern Metropolitan,15321
811681912,Glen Waverley,7 The Rise,3,h,1143384,3150,3,2,367,172,1998,Monash City Council,Eastern Metropolitan,15321
102673466,Glen Waverley,30 York St,4,h,1328800,3150,4,2,482,431,1946,Monash City Council,Eastern Metropolitan,15321
322907031,Glenroy,62 Belair Av,3,h,1000000,3046,3,1,800,431,1946,Moreland City Council,Northern Metropolitan,8870
786181673,Glenroy,12 Byron Ct,4,h,1030000,3046,4,2,697,431,1946,Moreland City Council,Northern Metropolitan,8870
171270610,Glenroy,1/43 Lytton St,4,t,745000,3046,2,1,482,431,1946,Moreland City Council,Northern Metropolitan,8870
494303269,Glenroy,139 Morell St,5,h,861960,3046,5,2,653,431,1946,Moreland City Council,Northern Metropolitan,8870
687133383,Glenroy,47 Morley St,3,h,1171000,3046,3,1,799,431,1946,Moreland City Council,Northern Metropolitan,8870
966669749,Glenroy,10 Ogden St,3,h,611000,3046,3,1,439,431,1946,Moreland City Council,Northern Metropolitan,8870
915236132,Glenroy,2B Tarana Av,2,h,512000,3046,2,1,173,431,1946,Moreland City Council,Northern Metropolitan,8870
618308839,Glenroy,25 Valley Cr,3,h,1143384,3046,3,1,591,431,1946,Moreland City Council,Northern Metropolitan,8870
270479813,Glenroy,2/66 Widford St,2,t,530000,3046,2,1,482,431,1946,Moreland City Council,Northern Metropolitan,8870
567988871,Greensborough,42 Albion Cr,5,h,1143384,3088,5,3,1468,245,1980,Banyule City Council,Northern Metropolitan,8524
852943083,Greensborough,25 Booyan Cr,3,h,750000,3088,3,2,359,153,2011,Banyule City Council,Northern Metropolitan,8524
593776063,Greensborough,1/201 Elder St,3,h,1143384,3088,2,1,482,431,1946,Banyule City Council,Northern Metropolitan,8524
315004924,Greensborough,215 Nell St,3,h,743000,3088,3,1,482,431,1946,Banyule City Council,Northern Metropolitan,8524
645942284,Greensborough,4/72 Nell St,2,u,500000,3088,2,1,482,431,1946,Banyule City Council,Northern Metropolitan,8524
649203556,Greensborough,41 Sunrise Dr,4,h,1221000,3088,4,2,482,431,1946,Banyule City Council,Northern Metropolitan,8524
570011055,Greensborough,3 Toombarra Pl,3,h,905000,3088,3,2,820,431,1946,Banyule City Council,Northern Metropolitan,8524
378385483,Greenvale,10 Barlby Ct,3,h,715000,3059,3,2,790,193,1990,Hume City Council,Northern Metropolitan,4864
291547114,Greenvale,1 Cupar Pl,4,h,1210000,3059,4,2,4007,431,1946,Hume City Council,Northern Metropolitan,4864
749506615,Greenvale,1 Haddington Cr,5,h,1020000,3059,5,2,981,301,1990,Hume City Council,Northern Metropolitan,4864
532968226,Hadfield,2/13 Surrey St,3,t,716000,3046,2,1,482,431,1946,Moreland City Council,Northern Metropolitan,2606
976134334,Hampton,1/7 Deakin St N,2,h,940000,3188,2,1,482,431,1946,Bayside City Council,Southern Metropolitan,5454
678545346,Hampton,13 Gordon St,4,h,1143384,3188,4,3,1431,296,1880,Bayside City Council,Southern Metropolitan,5454
407770391,Hampton,24 Gordon St,5,h,4500000,3188,5,2,1088,324,1990,Bayside City Council,Southern Metropolitan,5454
117947569,Hampton,11 Hamel St,3,h,2390000,3188,3,2,604,431,1946,Bayside City Council,Southern Metropolitan,5454
558515086,Hampton,1/340 Hampton St,2,u,1081000,3188,2,1,482,431,1946,Bayside City Council,Southern Metropolitan,5454
498829231,Hampton,40 Littlewood St,4,h,1900000,3188,4,2,695,431,1946,Bayside City Council,Southern Metropolitan,5454
833792818,Hampton,49 Mills St,4,h,2610000,3188,4,2,627,431,1946,Bayside City Council,Southern Metropolitan,5454
238338614,Hampton East,16a Keith St,4,t,1320000,3188,2,1,482,431,1946,Bayside City Council,Southern Metropolitan,2356
491517057,Hampton East,5/1 King St,2,u,491000,3188,2,1,482,431,1946,Bayside City Council,Southern Metropolitan,2356
740630788,Hawthorn,4/1 Domville Av,2,u,607000,3122,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,11308
126305598,Hawthorn,6/14 Liddiard St,1,u,330000,3122,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,11308
808149372,Hawthorn,19 Liddiard St,4,h,2615000,3122,4,2,417,431,1920,Boroondara City Council,Southern Metropolitan,11308
799114523,Hawthorn,2/46 Riversdale Rd,3,t,1500000,3122,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,11308
155762411,Hawthorn,22 Robinson Rd,4,h,1143384,3122,4,3,740,431,1946,Boroondara City Council,Southern Metropolitan,11308
984517957,Hawthorn,4 Wright St,4,h,1143384,3122,4,3,602,431,1946,Boroondara City Council,Southern Metropolitan,11308
401840532,Hawthorn East,8 Campbell Gr,5,h,3525500,3123,5,3,482,419,1915,Boroondara City Council,Southern Metropolitan,6482
555510653,Hawthorn East,2/37 Clifton Rd,2,u,1143384,3123,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,6482
823722036,Hawthorn East,14 Harts Pde,4,h,2735000,3123,4,1,668,431,1946,Boroondara City Council,Southern Metropolitan,6482
626164201,Hawthorn East,45 Havelock Rd,3,h,1870000,3123,3,2,482,431,1946,Boroondara City Council,Southern Metropolitan,6482
492654111,Hawthorn East,3/20 Mayston St,2,u,580000,3123,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,6482
180459677,Healesville,36 Don Rd,4,h,726000,3777,4,2,482,431,1946,Yarra Ranges Shire Council,Northern Victoria,3307
924986902,Heathmont,5 Bronaldi St,5,h,820000,3135,5,3,695,292,1965,Maroondah City Council,Eastern Metropolitan,3794
353936633,Heathmont,21 Coven Av,3,h,991000,3135,3,2,482,431,1946,Maroondah City Council,Eastern Metropolitan,3794
163847522,Heathmont,37 The Boulevard,4,h,1143384,3135,4,2,482,431,1946,Maroondah City Council,Eastern Metropolitan,3794
126261753,Heathmont,28 Washusen Rd,3,h,830000,3135,3,2,655,431,1946,Maroondah City Council,Eastern Metropolitan,3794
547334145,Heidelberg,49 Beverley Rd,4,h,1540000,3084,4,2,1051,431,1946,Banyule City Council,Eastern Metropolitan,2890
721482102,Heidelberg,3/79 Brown St,3,u,770000,3084,2,1,482,431,1946,Banyule City Council,Eastern Metropolitan,2890
649057536,Heidelberg Heights,60 McEwan Rd,3,h,705000,3081,3,1,560,98,1950,Banyule City Council,Eastern Metropolitan,2947
696531459,Heidelberg Heights,3/76 Porter Rd,3,u,660500,3081,2,1,482,431,1946,Banyule City Council,Eastern Metropolitan,2947
611464721,Heidelberg Heights,1/388 Waterdale Rd,3,h,710000,3081,2,1,482,431,1946,Banyule City Council,Eastern Metropolitan,2947
903155904,Heidelberg West,33 Ramu Pde,4,h,645000,3081,4,2,408,113,1950,Banyule City Council,Eastern Metropolitan,2674
856597822,Highett,3 Barnet St,3,h,1325000,3190,3,2,722,431,1946,Bayside City Council,Southern Metropolitan,4794
430493634,Highett,4 Fuge St,4,h,1143384,3190,4,2,837,295,2005,Bayside City Council,Southern Metropolitan,4794
927713877,Highett,43A Matthieson St,3,t,1143384,3190,3,2,320,431,1946,Bayside City Council,Southern Metropolitan,4794
586161631,Highett,9 Miller St,3,h,1200000,3190,3,1,652,431,1946,Bayside City Council,Southern Metropolitan,4794
154779428,Highett,2/8 Muir St,2,u,655000,3190,2,1,482,431,1946,Bayside City Council,Southern Metropolitan,4794
914663722,Hillside,24 Wellington Dr,5,h,680000,3037,5,3,710,273,1998,Brimbank City Council,Western Metropolitan,5556
326743725,Hopetoun Park,62 Cowans Rd,6,h,1143384,3340,6,3,33000,431,1946,Moorabool Shire Council,Western Victoria,242
924761438,Hoppers Crossing,10 Brooke Ct,4,h,1143384,3029,4,2,613,138,1975,Wyndham City Council,Western Metropolitan,13830
141243688,Hoppers Crossing,186 Derrimut Rd,3,h,645000,3029,3,2,482,431,1946,Wyndham City Council,Western Metropolitan,13830
778178919,Hoppers Crossing,8 Elmes Ct,4,h,693000,3029,4,2,933,217,1987,Wyndham City Council,Western Metropolitan,13830
520883167,Hoppers Crossing,130 Morris Rd,4,h,1143384,3029,4,2,555,105,1980,Wyndham City Council,Western Metropolitan,13830
609757842,Hoppers Crossing,5 Mossfiel Dr,3,h,660000,3029,3,1,580,431,1946,Wyndham City Council,Western Metropolitan,13830
767558562,Hoppers Crossing,58 Pannam Dr,4,h,595000,3029,4,1,482,431,1985,Wyndham City Council,Western Metropolitan,13830
737255896,Ivanhoe,22 Hawker St,3,h,1611000,3079,3,1,482,431,1940,Banyule City Council,Eastern Metropolitan,5549
118012587,Ivanhoe,202/979 Heidelberg Rd,2,u,1143384,3079,2,1,482,431,1946,Banyule City Council,Eastern Metropolitan,5549
957026920,Ivanhoe,2/9 Kenilworth Pde,2,u,620000,3079,2,1,482,431,1946,Banyule City Council,Eastern Metropolitan,5549
183194420,Ivanhoe,7 Kingsley St,3,h,1143384,3079,3,2,395,123,1920,Banyule City Council,Eastern Metropolitan,5549
504382579,Ivanhoe,8/84 Marshall St,2,u,1143384,3079,2,1,482,431,1946,Banyule City Council,Eastern Metropolitan,5549
633092179,Ivanhoe,12 Melcombe Rd,5,h,1940000,3079,5,2,482,431,1930,Banyule City Council,Eastern Metropolitan,5549
454819897,Ivanhoe East,25 Otterington Gr,2,h,2365000,3079,2,1,482,431,1946,Banyule City Council,Eastern Metropolitan,1554
293409104,Jacana,54 Hales Cr,3,h,605000,3047,3,1,592,431,1946,Hume City Council,Northern Metropolitan,851
489530559,Kealba,2/38 Driscolls Rd,3,u,500000,3021,2,1,482,431,1946,Brimbank City Council,Western Metropolitan,1202
370747291,Kealba,1 Longford Ct,4,h,625000,3021,3,2,482,142,1980,Brimbank City Council,Western Metropolitan,1202
888958226,Keilor,36 Barwon Av,5,h,685000,3036,5,2,482,431,1946,Brimbank City Council,Western Metropolitan,2339
367969524,Keilor East,25 Riverside Pl,3,h,730000,3033,3,2,386,431,1946,Brimbank City Council,Western Metropolitan,5629
662102865,Keilor East,70 Sterling Dr,4,h,855000,3033,4,2,778,169,1970,Brimbank City Council,Western Metropolitan,5629
335690067,Keilor Park,59 Swan St,4,h,799000,3042,4,2,482,431,1946,Brimbank City Council,Western Metropolitan,1119
747736232,Kensington,4/63 Eastwood St,1,u,300000,3031,2,1,482,431,1946,Melbourne City Council,Northern Metropolitan,5263
167608705,Kensington,9 Fisken Pl,3,t,1170000,3031,3,2,482,138,2012,Melbourne City Council,Northern Metropolitan,5263
788547480,Kensington,10 Market St,4,h,939000,3031,4,2,116,140,2000,Melbourne City Council,Northern Metropolitan,5263
434547585,Kensington,5/8 Mawbey St,2,u,490000,3031,2,1,482,431,1946,Melbourne City Council,Northern Metropolitan,5263
521510797,Kew,1 Birrell Ct,4,h,3385000,3101,4,3,531,332,1970,Boroondara City Council,Southern Metropolitan,10331
291540962,Kew,1/63 Cobden St,2,u,605000,3101,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,10331
978721467,Kew,3/13 Kent St,2,t,820000,3101,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,10331
256012834,Kew,12 Queen St,3,h,1625000,3101,3,2,342,130,1925,Boroondara City Council,Southern Metropolitan,10331
137369042,Kew,3 Stirling St,3,h,3276000,3101,3,4,482,431,1946,Boroondara City Council,Southern Metropolitan,10331
443052109,Kew,11/106 Walpole St,3,h,1100000,3101,2,1,482,431,1946,Boroondara City Council,Southern Metropolitan,10331
656730165,Kew,150 Wiltshire Dr,2,u,680000,3101,2,1,482,107,1890,Boroondara City Council,Southern Metropolitan,10331
109244145,Kew East,22 Westbrook St,4,h,1880000,3102,4,1,625,431,1920,Boroondara City Council,Southern Metropolitan,2671
964172804,Keysborough,2 Finchaven Av,3,h,675000,3173,3,1,482,431,1946,Greater Dandenong City Council,South-Eastern Metropolitan,8459
771002658,Kingsbury,50 Dunne St,5,h,794000,3083,5,2,514,431,1946,Darebin City Council,Northern Metropolitan,1414
213341660,Kingsbury,23 Oconnell St,3,h,809000,3083,2,1,482,431,1946,Darebin City Council,Northern Metropolitan,1414
355390585,Kingsville,11 Albion St,4,h,930000,3012,4,1,482,431,1946,Maribyrnong City Council,Western Metropolitan,1808
695162210,Kingsville,2/45 Edgar St,2,h,1143384,3012,2,1,482,431,1946,Maribyrnong City Council,Western Metropolitan,1808
324936417,Knoxfield,1/4 Kent St,3,u,646000,3180,2,1,482,431,1946,Knox City Council,Eastern Metropolitan,2949
625710980,Lalor,9 Lugano St,4,h,905000,3075,4,3,482,431,1946,Whittlesea City Council,Northern Metropolitan,8279
527504818,Lalor,2 Orchid Ct,5,h,591000,3075,5,1,636,431,1980,Whittlesea City Council,Northern Metropolitan,8279
869315071,Lalor,46 Rosemary Dr,4,h,663500,3075,3,1,607,431,1946,Whittlesea City Council,Northern Metropolitan,8279
672242629,Lower Plenty,3 Coral Ct,3,h,985000,3093,3,1,482,431,1946,Banyule City Council,Eastern Metropolitan,1624
308858513,MacLeod,1/39 MacLeod Pde,3,u,780000,3085,2,1,482,431,1946,Banyule City Council,Northern Metropolitan,4168
297153801,MacLeod,40 Ruthven St,3,h,756000,3085,2,1,482,431,1946,Banyule City Council,Northern Metropolitan,4168
753066850,MacLeod,99 Wungan St,3,h,910000,3085,2,1,482,431,1946,Banyule City Council,Northern Metropolitan,4168
903931090,Maidstone,3/19 Burns St,2,t,606000,3012,2,1,482,431,1946,Maribyrnong City Council,Western Metropolitan,3873
545197503,Maidstone,9A Montgomery St,3,h,802000,3012,3,2,482,431,1946,Maribyrnong City Council,Western Metropolitan,3873
201829358,Malvern,57 Cawkwell St,4,h,1143384,3144,4,3,753,431,2000,Stonnington City Council,Southern Metropolitan,4675
654096990,Malvern,7/6 Finlayson St,2,u,1143384,3144,2,1,482,431,1946,Stonnington City Council,Southern Metropolitan,4675
157222979,Malvern,4 Harvey St,3,h,2700000,3144,3,2,482,431,1946,Stonnington City Council,Southern Metropolitan,4675
384388542,Malvern,6 Harvey St,4,h,3500000,3144,4,2,669,431,1946,Stonnington City Council,Southern Metropolitan,4675
230802045,Malvern,18 Hornsby St,4,h,2500000,3144,4,3,308,431,1946,Stonnington City Council,Southern Metropolitan,4675
857537902,Malvern,8/23 Raleigh St,2,u,610000,3144,2,1,482,431,1946,Stonnington City Council,Southern Metropolitan,4675
240358612,Malvern,22 Shaftesbury Av,4,h,1143384,3144,4,2,443,431,1946,Stonnington City Council,Southern Metropolitan,4675
166632522,Malvern,41/202 Wattletree Rd,2,u,580000,3144,2,1,482,431,1946,Stonnington City Council,Southern Metropolitan,4675
437481972,Malvern East,12 Bent St,2,h,1235000,3145,2,1,289,431,1946,Stonnington City Council,Southern Metropolitan,8801
781433566,Malvern East,24 Clarence St,2,h,1143384,3145,2,1,482,141,1925,Stonnington City Council,Southern Metropolitan,8801
867577613,Malvern East,15 Clynden Av,3,h,1735000,3145,3,2,482,431,1935,Stonnington City Council,Southern Metropolitan,8801
998482479,Malvern East,77 Tooronga Rd,3,h,1143384,3145,3,2,482,156,1910,Stonnington City Council,Southern Metropolitan,8801
435810517,Malvern East,580 Waverley Rd,3,h,1200000,3145,3,1,561,431,1946,Stonnington City Council,Southern Metropolitan,8801
943379254,Malvern East,728 Waverley Rd,4,h,1880000,3145,4,1,667,431,1946,Stonnington City Council,Southern Metropolitan,8801
328815155,Maribyrnong,13 Bream St,5,h,1725000,3032,5,2,474,294,2010,Maribyrnong City Council,Western Metropolitan,4918
502154479,Maribyrnong,11 Cornwall Pl,5,h,1700000,3032,5,3,482,321,2014,Maribyrnong City Council,Western Metropolitan,4918
549669847,Maribyrnong,1 Jetty La,4,h,1156000,3032,4,2,482,431,1946,Maribyrnong City Council,Western Metropolitan,4918
293666363,Maribyrnong,24 Lilardia Av,3,t,800000,3032,3,2,482,431,2001,Maribyrnong City Council,Western Metropolitan,4918
882939852,Maribyrnong,29 Skyline Dr,3,h,1000000,3032,3,2,482,182,2006,Maribyrnong City Council,Western Metropolitan,4918
165070057,McKinnon,1/6 Claire St,2,u,675500,3204,2,1,482,431,1946,Glen Eira City Council,Southern Metropolitan,2397
594026228,McKinnon,282 Jasper Rd,3,h,1600000,3204,3,1,482,431,1940,Glen Eira City Council,Southern Metropolitan,2397
809562462,McKinnon,3/294 Jasper Rd,2,u,675000,3204,2,1,482,431,1946,Glen Eira City Council,Southern Metropolitan,2397
942408702,McKinnon,5/22 Station Av,2,t,1143384,3204,2,1,482,431,1946,Glen Eira City Council,Southern Metropolitan,2397
167561010,Meadow Heights,2/14 Weemala Ct,3,t,347500,3048,2,1,482,431,1946,Hume City Council,Northern Metropolitan,4704
461882892,Melbourne,307/19 Queens Rd,2,u,844000,3000,2,1,482,431,1946,Melbourne City Council,Northern Metropolitan,17496
746584044,Melton West,8 Comic Ct,3,h,416000,3337,3,1,482,431,1946,Melton City Council,Northern Victoria,6065
623529329,Mentone,7 Avoca Ct,4,h,1460000,3194,4,3,652,288,1960,Kingston City Council,South-Eastern Metropolitan,6162
714329725,Mentone,2/8 Broome Av,3,u,1143384,3194,2,1,482,431,1946,Kingston City Council,South-Eastern Metropolitan,6162
345725425,Mentone,73A Collins St,4,h,1350000,3194,2,1,482,431,1946,Kingston City Council,South-Eastern Metropolitan,6162
112844340,Mernda,28 Callaway Cr,4,h,667000,3754,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,5812
454039718,Mernda,19 Friesian St,4,h,620000,3754,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,5812
123178089,Mernda,48 Galloway Dr,4,h,617500,3754,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,5812
517600563,Mill Park,2 Callan Ct,4,h,700000,3082,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,10529
617027639,Mill Park,91 Centenary Dr,3,h,645000,3082,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,10529
449136938,Mill Park,17 Grevillia Dr,4,h,749000,3082,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,10529
244408743,Mill Park,2/4 Hawthorn Ct,3,h,487500,3082,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,10529
440866101,Mill Park,31 Hurlstone Cr,3,h,690000,3082,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,10529
868260271,Mill Park,8 Jacaranda Dr,4,h,750000,3082,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,10529
791148215,Mill Park,17 Tennyson Cct,3,h,550000,3082,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,10529
203518591,Mill Park,40 University Dr,4,h,1143384,3082,2,1,482,431,1946,Whittlesea City Council,Northern Metropolitan,10529
387782611,Mitcham,10 Austin St,3,h,1080000,3132,2,1,482,431,1946,Whitehorse City Council,Eastern Metropolitan,6871
242168973,Mitcham,2/87 Churinga Av,3,u,635000,3132,2,1,482,431,1946,Whitehorse City Council,Eastern Metropolitan,6871
390532973,Mitcham,1/31 Harrison St,3,h,1120000,3132,2,1,482,431,1946,Whitehorse City Council,Eastern Metropolitan,6871
378326638,Mitcham,2/16 Rotherwood Av,3,u,830000,3132,2,1,482,431,1946,Whitehorse City Council,Eastern Metropolitan,6871
734413562,Mitcham,8 Sunshine Av,5,h,1825000,3132,2,1,482,431,1946,Whitehorse City Council,Eastern Metropolitan,6871
498120303,Mitcham,13 Vernal Av,4,h,2150000,3132,2,1,482,431,1946,Whitehorse City Council,Eastern Metropolitan,6871
416067091,Mont Albert,1/3 Gawler Ct,2,h,880000,3127,2,1,482,431,1946,Boroondara City Council,Eastern Metropolitan,2079
295166237,Montmorency,39 Calrossie Av,3,h,925000,3094,2,1,482,431,1946,Banyule City Council,Eastern Metropolitan,3891
469243746,Moonee Ponds,35 Argyle St,3,h,1000000,3039,2,1,482,431,1946,Moonee Valley City Council,Western Metropolitan,6232
517446353,Moonee Ponds,5/43 Buckley St,1,u,353000,3039,2,1,482,431,1946,Moonee Valley City Council,Western Metropolitan,6232
192793628,Moonee Ponds,83 Holmes Rd,5,h,2510000,3039,2,1,482,431,1946,Moonee Valley City Council,Western Metropolitan,6232
854922930,Moonee Ponds,3/57 Homer St,1,u,370000,3039,2,1,482,431,1946,Moonee Valley City Council,Western Metropolitan,6232
127791875,Moonee Ponds,15/122 Maribyrnong Rd,2,u,456000,3039,2,1,482,431,1946,Moonee Valley City Council,Western Metropolitan,6232
899356719,Moonee Ponds,26 Milverton St,3,h,1522000,3039,2,1,482,431,1946,Moonee Valley City Council,Western Metropolitan,6232
800385825,Moorabbin,2A Alison St,3,h,1315000,3189,2,1,482,431,1946,Kingston City Council,Southern Metropolitan,2555
378202125,Moorabbin,2/51 Bulli St,3,t,1254500,3189,2,1,482,431,1946,Kingston City Council,Southern Metropolitan,2555
345129519,Moorabbin,2/11 Franklin St,3,t,885000,3189,2,1,482,431,1946,Kingston City Council,Southern Metropolitan,2555
914376406,Moorabbin,6/25 Genoa St,2,u,417000,3189,2,1,482,431,1946,Kingston City Council,Southern Metropolitan,2555
124063389,Moorabbin,4A Romney Cl,3,t,1005000,3189,2,1,482,431,1946,Kingston City Council,Southern Metropolitan,2555
108631464,Moorabbin,2/5 Rosebud Av,3,t,850000,3189,2,1,482,431,1946,Kingston City Council,Southern Metropolitan,2555
670656004,Mooroolbark,45 Hedwig Dr,3,h,1143384,3138,2,1,482,431,1946,Yarra Ranges Shire Council,Eastern Victoria,8280
612356776,Mooroolbark,2 Kirkford Dr,5,h,830000,3138,2,1,482,431,1946,Yarra Ranges Shire Council,Eastern Victoria,8280
829440740,Mooroolbark,57 Landscape Dr,3,h,737000,3138,2,1,482,431,1946,Yarra Ranges Shire Council,Eastern Victoria,8280
339582579,Mooroolbark,130 Manchester Rd,3,h,645000,3138,2,1,482,431,1946,Yarra Ranges Shire Council,Eastern Victoria,8280
588502025,Mordialloc,6/17 Collocott St,3,t,722000,3195,2,1,482,431,1946,Kingston City Council,South-Eastern Metropolitan,3650
805409918,Mordialloc,33 Kershaw St,2,h,1035000,3195,2,1,482,431,1946,Kingston City Council,South-Eastern Metropolitan,3650
202638227,Mount Waverley,52 Headingley Rd,5,h,1750000,3149,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,13366
807791148,Mount Waverley,2/558 Huntingdale Rd,2,u,806500,3149,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,13366
625813757,Mount Waverley,20 Leyland Rd,4,h,1461500,3149,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,13366
323876809,Mount Waverley,21 Muir St,3,h,1411000,3149,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,13366
410660934,Mount Waverley,6 Munro Av,3,h,1648000,3149,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,13366
314919254,Mount Waverley,19 Trevor Ct,5,h,2200000,3149,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,13366
409739417,Mount Waverley,2/250 Waverley Rd,4,t,1143384,3149,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,13366
142212348,Mount Waverley,380 Waverley Rd,5,h,1350000,3149,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,13366
248044331,Mount Waverley,36 Winbourne Rd,3,h,1831000,3149,2,1,482,431,1946,Monash City Council,Eastern Metropolitan,13366
325336193,Mulgrave,24 Glencairn St,4,h,917000,3170,2,1,482,431,1946,Monash City Council,South-Eastern Metropolitan,7113
704123903,Mulgrave,206 Hansworth St,5,h,1150000,3170,2,1,482,431,1946,Monash City Council,South-Eastern Metropolitan,7113
850886746,Mulgrave,1 Mills Ct,4,h,1061000,3170,2,1,482,431,1946,Monash City Council,South-Eastern Metropolitan,7113
687949144,Mulgrave,20 Oliver Ct,5,h,2480000,3170,2,1,482,431,1946,Monash City Council,South-Eastern Metropolitan,7113
897076496,Mulgrave,21 Windermere Cr,3,h,860000,3170,2,1,482,431,1946,Monash City Council,South-Eastern Metropolitan,7113
117524916,Mulgrave,3 Wootoona Ct,4,h,1193000,3170,2,1,482,431,1946,Monash City Council,South-Eastern Metropolitan,7113
922328103,Murrumbeena,6 Maude St,4,h,1581000,3163,2,1,482,431,1946,Glen Eira City Council,Southern Metropolitan,4442
493773962,New Gisborne,181 Station Rd,4,h,717500,3438,2,1,482,431,1946,Macedon Ranges Shire Council,Northern Victoria,849
478733925,Newport,16 Elphin St,4,h,1143384,3015,2,1,482,431,1946,Hobsons Bay City Council,Western Metropolitan,5498
179976389,Newport,90 Oxford St,3,h,1245000,3015,2,1,482,431,1946,Hobsons Bay City Council,Western Metropolitan,5498
283396691,Newport,25 Woods St,3,h,976000,3015,2,1,482,431,1946,Hobsons Bay City Council,Western Metropolitan,5498
577193636,Niddrie,2A Michael Ct,3,t,945000,3042,2,1,482,431,1946,Moonee Valley City Council,Western Metropolitan,2291
941917840,Noble Park,15 Arcadia Ct,3,h,670000,3174,2,1,482,431,1946,Greater Dandenong City Council,South-Eastern Metropolitan,11806
522631320,Noble Park,2/157 Buckley St,3,u,571000,3174,2,1,482,431,1946,Greater Dandenong City Council,South-Eastern Metropolitan,11806
546645712,Noble Park,26 David St,3,h,760000,3174,2,1,482,431,1946,Greater Dandenong City Council,South-Eastern Metropolitan,11806
120158825,Noble Park,6 Kilworth Ct,4,h,1143384,3174,2,1,482,431,1946,Greater Dandenong City Council,South-Eastern Metropolitan,11806
621173042,Noble Park,1/40 Stuart St,2,h,570000,3174,2,1,482,431,1946,Greater Dandenong City Council,South-Eastern Metropolitan,11806
132446783,Noble Park,28 Theodore Av,5,h,725000,3174,2,1,482,431,1946,Greater Dandenong City Council,South-Eastern Metropolitan,11806
844467269,North Melbourne,1/49 Haines St,2,u,485000,3051,2,1,482,431,1946,Melbourne City Council,Northern Metropolitan,6821
510621047,North Warrandyte,7 Sloans Rd,3,h,1550000,3113,2,1,482,431,1946,Nillumbik Shire Council,Eastern Metropolitan,1058
389978315,North Warrandyte,59 Valias St,3,h,720000,3113,2,1,482,431,1946,Nillumbik Shire Council,Eastern Metropolitan,1058
415560130,Northcote,15 Charles St,2,h,1122000,3070,2,1,482,431,1946,Darebin City Council,Northern Metropolitan,11364
448967455,Northcote,17 Ellesmere St,2,h,1190000,3070,2,1,482,431,1946,Darebin City Council,Northern Metropolitan,11364
801372249,Northcote,55 Elm St,3,h,1225000,3070,2,1,482,431,1946,Darebin City Council,Northern Metropolitan,11364
